algorithm,trials,runtime_sec_mean,runtime_sec_std,score_mean,score_gap_true_mean,mec_match_mean,shd_mean,n_edges_est_mean,history_len_mean,monotone_increases_mean
cd_A_noepoch,3,4.242196199949831,0.45255796229283424,17.822464823367486,-1.1088569493759788,0.3333333333333333,7.333333333333333,14.666666666666666,15000.0,4.666666666666667
greedy_pair,3,24.55427676664355,7.945286734557083,18.448949397339238,-0.4823723754042272,0.0,19.0,14.333333333333334,13612.333333333334,0.0
