trial_id,seed,algorithm,d,n_samples,degree,noise_type,lambda_l0,threshold,T,runtime_sec,score,score_true_A,score_gap_true,mec_match,shd,n_edges_true,n_edges_est,history_len,monotone_increases
1,410660621,cd_A_noepoch,30,5000,3.0,gaussian_nv,0.0,0.05,15000,12.063257099827752,52.69428367281708,57.79151473274359,-5.097231059926514,0,62,38,90,15000,0
1,410660621,greedy_pair,30,5000,3.0,gaussian_nv,0.0,0.05,15000,40.49633500003256,52.28999702611131,57.79151473274359,-5.501517706632285,0,122,38,125,15000,0
2,626202566,cd_A_noepoch,30,5000,3.0,gaussian_nv,0.0,0.05,15000,12.482379599940032,95.78022842076054,60.25410743098928,35.52612098977126,0,214,45,240,15000,0
2,626202566,greedy_pair,30,5000,3.0,gaussian_nv,0.0,0.05,15000,7.140733900014311,59.509624132907625,60.25410743098928,-0.7444832980816543,0,89,45,80,15000,0
3,354313019,cd_A_noepoch,30,5000,3.0,gaussian_nv,0.0,0.05,15000,12.863107899902388,59.47985637891411,57.14965325201536,2.330203126898745,0,129,53,173,15000,0
3,354313019,greedy_pair,30,5000,3.0,gaussian_nv,0.0,0.05,15000,18.92512460006401,52.502765715552826,57.14965325201536,-4.646887536462536,0,130,53,131,15000,0
