mec_match,exact_match,cpdag_shd,n_edges_true,n_edges_est,trial,seed,algorithm,objective,runtime_sec,epochs_used
0,0,5.0,5,9,31,92135914,cd_BOmega_l0_0.0,4.466402261064723,3.9223466999828815,475.0
0,0,5.0,5,8,31,92135914,cd_A_l0_0.1,10.269369206092136,4.448571000015363,500.0
0,0,7.0,5,6,31,92135914,cd_B_l0_0.1,8.585662073528383,1.0259281999897212,149.0
0,0,6.0,5,5,31,92135914,cd_BOmega_l0_0.1,6.792525549158258,1.7688658999977633,149.0
0,0,6.0,5,6,31,92135914,cd_A_l0_0.2,10.25822549317312,3.7918901999946684,378.0
0,0,6.0,5,5,31,92135914,cd_B_l0_0.2,8.58505109831809,1.2994550000294112,149.0
0,0,6.0,5,5,31,92135914,cd_BOmega_l0_0.2,6.792525549158258,1.4882181999855675,149.0
0,0,7.0,5,7,31,92135914,golem_ev,,37.47665309999138,
0,0,7.0,5,5,31,92135914,golem_nv,,30.153501100023277,
0,0,8.0,5,5,31,92135914,sp,,0.02036759996553883,
0,0,1.0,8,9,32,554584786,cd_A_l0_0.0,27.01949659922266,5.729710000043269,500.0
0,0,5.0,8,7,32,554584786,cd_B_l0_0.0,6.731736859965742,2.044739600038156,235.0
0,0,1.0,8,9,32,554584786,cd_BOmega_l0_0.0,5.5399115700602275,4.678803800023161,500.0
0,0,3.0,8,7,32,554584786,cd_A_l0_0.1,29.817498224164957,5.767278200015426,500.0
0,0,5.0,8,3,32,554584786,cd_B_l0_0.1,15.495533239389152,1.3884508999763057,149.0
0,0,4.0,8,4,32,554584786,cd_BOmega_l0_0.1,11.670698557418419,1.5275922999717295,149.0
0,0,3.0,8,7,32,554584786,cd_A_l0_0.2,29.80967337101465,5.488902900018729,500.0
0,0,5.0,8,3,32,554584786,cd_B_l0_0.2,15.495533239389152,1.2187680000206456,149.0
0,0,4.0,8,4,32,554584786,cd_BOmega_l0_0.2,11.670698557418419,1.507097400026396,149.0
0,0,2.0,8,10,32,554584786,golem_ev,,35.263223499991,
0,0,5.0,8,7,32,554584786,golem_nv,,29.381953999982215,
0,0,7.0,8,6,32,554584786,sp,,0.035110400000121444,
0,0,0.0,8,16,32,554584786,ges,,0.2559479000046849,
0,0,2.0,6,8,33,887889843,cd_A_l0_0.0,51.56874683501588,5.359195499971975,500.0
0,0,10.0,6,10,33,887889843,cd_B_l0_0.0,5.500143389347296,4.434272999991663,500.0
0,0,5.0,6,9,33,887889843,cd_BOmega_l0_0.0,5.285341386945399,4.67362110002432,500.0
0,0,4.0,6,8,33,887889843,cd_A_l0_0.1,52.21515819719362,5.672366699960548,500.0
0,0,9.0,6,8,33,887889843,cd_B_l0_0.1,6.428440472646764,3.9688803000026383,500.0
0,0,5.0,6,7,33,887889843,cd_BOmega_l0_0.1,6.432434302898301,4.459790499997325,472.0
0,0,4.0,6,8,33,887889843,cd_A_l0_0.2,52.21526002818322,5.059237000008579,500.0
0,0,9.0,6,8,33,887889843,cd_B_l0_0.2,5.921069590596143,4.713577100017574,500.0
0,0,6.0,6,6,33,887889843,cd_BOmega_l0_0.2,8.556988077127581,1.3501570000080392,149.0
0,0,8.0,6,8,33,887889843,golem_ev,,31.98197819996858,
0,0,7.0,6,7,33,887889843,golem_nv,,27.846228200010955,
0,0,4.0,6,5,33,887889843,sp,,0.02177980000851676,
0,0,5.0,6,7,33,887889843,ges,,0.1556412000209093,
0,0,5.0,4,9,34,63817255,cd_A_l0_0.0,61.223581373159945,5.3796487000072375,500.0
0,0,7.0,4,9,34,63817255,cd_B_l0_0.0,6.815967330926224,4.7575251999660395,500.0
0,0,7.0,4,9,34,63817255,cd_BOmega_l0_0.0,5.907983665457877,5.101300099981017,500.0
0,0,8.0,4,8,34,63817255,cd_A_l0_0.1,61.21990723061922,5.333429199992679,500.0
0,0,6.0,4,4,34,63817255,cd_B_l0_0.1,12.277475214134682,1.3268803000100888,149.0
0,0,6.0,4,4,34,63817255,cd_BOmega_l0_0.1,8.638737607063876,1.3236328000202775,149.0
0,0,6.0,4,6,34,63817255,cd_A_l0_0.2,48.02039412763074,5.153017399949022,500.0
0,0,6.0,4,4,34,63817255,cd_B_l0_0.2,12.277475214134682,1.5167015999904834,149.0
0,0,6.0,4,4,34,63817255,cd_BOmega_l0_0.2,8.638737607063876,1.3980788000044413,149.0
0,0,5.0,4,10,34,63817255,golem_ev,,30.330410899943672,
0,0,5.0,4,5,34,63817255,golem_nv,,25.952019200020004,
1,0,0.0,4,4,34,63817255,sp,,0.022554899973329157,
0,0,0.0,4,8,34,63817255,ges,,0.11315849999664351,
0,0,3.0,5,7,35,858291293,cd_A_l0_0.0,8.424235371363404,4.959010899998248,500.0
0,0,4.0,5,7,35,858291293,cd_B_l0_0.0,3.4305861790694765,4.294657399994321,500.0
0,0,6.0,5,8,35,858291293,cd_BOmega_l0_0.0,4.207921398208693,4.356948699976783,500.0
0,0,3.0,5,4,35,858291293,cd_A_l0_0.1,11.01060413571423,4.343852199963294,383.0
0,0,4.0,5,3,35,858291293,cd_B_l0_0.1,5.086047761741556,1.1915533000137657,149.0
0,0,4.0,5,3,35,858291293,cd_BOmega_l0_0.1,5.0430238808606935,1.464689799991902,149.0
0,0,5.0,5,4,35,858291293,cd_A_l0_0.2,11.85623232325787,3.8034293000237085,370.0
0,0,4.0,5,3,35,858291293,cd_B_l0_0.2,5.086047761741556,1.193880499980878,149.0
0,0,4.0,5,3,35,858291293,cd_BOmega_l0_0.2,5.0430238808606935,1.3342736000195146,149.0
0,0,5.0,5,4,35,858291293,golem_nv,,24.41067110002041,
0,0,3.0,5,4,35,858291293,sp,,0.026204699999652803,
0,0,0.0,5,10,35,858291293,ges,,0.13517379999393597,
1,0,0.0,5,5,36,827631171,cd_A_l0_0.0,6.51661034792573,2.5531446000095457,252.0
1,0,0.0,5,5,36,827631171,cd_B_l0_0.0,1.4064548157094108,1.2532300000311807,166.0
1,0,0.0,5,5,36,827631171,cd_BOmega_l0_0.0,3.2041403747826904,3.1842307000188157,342.0
0,0,1.0,5,4,36,827631171,cd_A_l0_0.1,8.103272438530738,3.909117100003641,387.0
0,0,4.0,5,3,36,827631171,cd_B_l0_0.1,3.3154228223466027,1.2730388999916613,149.0
0,0,2.0,5,3,36,827631171,cd_BOmega_l0_0.1,4.023966116450251,1.3073269000160508,149.0
0,0,1.0,5,4,36,827631171,cd_A_l0_0.2,8.103272438530738,4.297980600036681,387.0
0,0,4.0,5,3,36,827631171,cd_B_l0_0.2,3.3154228223466027,1.372500500001479,149.0
0,0,2.0,5,3,36,827631171,cd_BOmega_l0_0.2,4.023966116450251,1.44562810001662,149.0
0,0,1.0,5,6,36,827631171,golem_ev,,29.48778530000709,
0,0,7.0,5,5,36,827631171,golem_nv,,23.711996799975168,
0,0,3.0,5,4,36,827631171,sp,,0.02400039997883141,
1,0,0.0,5,8,36,827631171,ges,,0.1494187999633141,
0,0,6.0,7,9,37,276759694,cd_A_l0_0.0,30.293163555928643,5.262272000021767,500.0
0,0,6.0,7,9,37,276759694,cd_B_l0_0.0,6.678777975087171,4.263280400016811,500.0
0,0,6.0,7,9,37,276759694,cd_BOmega_l0_0.0,5.839388987541499,4.748146599973552,500.0
0,0,5.0,7,5,37,276759694,cd_A_l0_0.1,29.859450415708416,5.155787399969995,500.0
0,0,6.0,7,4,37,276759694,cd_B_l0_0.1,11.378706399727331,1.2071565000223927,149.0
0,0,6.0,7,4,37,276759694,cd_BOmega_l0_0.1,8.189353199863053,1.6036740000126883,149.0
0,0,5.0,7,5,37,276759694,cd_A_l0_0.2,29.859450766649374,5.266157500038389,500.0
0,0,6.0,7,4,37,276759694,cd_B_l0_0.2,11.378706399727331,1.2184396000229754,149.0
0,0,6.0,7,4,37,276759694,cd_BOmega_l0_0.2,8.189353199863053,1.4120065000024624,149.0
0,0,1.0,7,8,37,276759694,golem_ev,,28.856387799954973,
0,0,8.0,7,8,37,276759694,golem_nv,,22.541278500051703,
0,0,7.0,7,6,37,276759694,sp,,0.0237294000107795,
0,0,0.0,7,11,37,276759694,ges,,0.17134150001220405,
0,0,1.0,6,7,38,165229079,cd_A_l0_0.0,138.17319575597494,5.324495700013358,500.0
0,0,5.0,6,7,38,165229079,cd_B_l0_0.0,7.017089876560419,4.164115699997637,500.0
0,0,5.0,6,7,38,165229079,cd_BOmega_l0_0.0,6.224761316762932,4.343501000024844,500.0
0,0,1.0,6,7,38,165229079,cd_A_l0_0.1,138.20661479491574,5.155893199960701,500.0
0,0,4.0,6,3,38,165229079,cd_B_l0_0.1,12.326267743691206,1.2606186000048183,149.0
0,0,4.0,6,3,38,165229079,cd_BOmega_l0_0.1,8.663133871844673,1.379406999971252,149.0
0,0,1.0,6,7,38,165229079,cd_A_l0_0.2,138.17837517819962,5.581358700001147,500.0
0,0,4.0,6,3,38,165229079,cd_B_l0_0.2,12.326267743691206,1.3490513000288047,149.0
0,0,4.0,6,3,38,165229079,cd_BOmega_l0_0.2,8.663133871844673,1.4444235999835655,149.0
0,0,8.0,6,6,38,165229079,golem_nv,,22.723285800020676,
0,0,3.0,6,5,38,165229079,sp,,0.020714899990707636,
1,0,0.0,6,9,38,165229079,ges,,0.14099200000055134,
0,0,6.0,5,9,39,700522966,cd_A_l0_0.0,46.08914991719148,5.437045599974226,500.0
0,0,6.0,5,9,39,700522966,cd_B_l0_0.0,4.97653465049338,4.295884899969678,500.0
0,0,6.0,5,9,39,700522966,cd_BOmega_l0_0.0,5.06455496102592,1.3232202000217512,149.0
0,0,3.0,5,4,39,700522966,cd_A_l0_0.1,44.30463360235122,5.28317019995302,500.0
0,0,3.0,5,4,39,700522966,cd_B_l0_0.1,5.197341093933365,1.1982405000017025,149.0
0,0,3.0,5,4,39,700522966,cd_BOmega_l0_0.1,5.0986705469651525,1.38878769997973,149.0
0,0,3.0,5,4,39,700522966,cd_A_l0_0.2,44.30463360235122,5.078445899998769,500.0
0,0,3.0,5,4,39,700522966,cd_B_l0_0.2,5.197341093933365,1.2582696999888867,149.0
0,0,3.0,5,4,39,700522966,cd_BOmega_l0_0.2,5.0986705469651525,1.3356320000020787,149.0
0,0,3.0,5,8,39,700522966,golem_ev,,27.130297199997585,
0,0,5.0,5,4,39,700522966,golem_nv,,21.988306700019166,
0,0,4.0,5,3,39,700522966,sp,,0.024444000038783997,
0,0,0.0,5,10,39,700522966,ges,,0.1287216999917291,
0,0,1.0,4,5,40,354525967,cd_A_l0_0.0,10.523523767756002,2.00993619998917,205.0
0,0,1.0,4,5,40,354525967,cd_B_l0_0.0,4.658392330903832,1.5135863000177778,181.0
0,0,1.0,4,5,40,354525967,cd_BOmega_l0_0.0,4.829600780745051,1.4351347999763675,166.0
0,0,2.0,4,4,40,354525967,cd_B_l0_0.1,6.342690892194972,1.317483099992387,149.0
0,0,2.0,4,4,40,354525967,cd_BOmega_l0_0.1,5.671345446096472,1.5352605999796651,149.0
0,0,2.0,4,4,40,354525967,cd_A_l0_0.2,12.193950720794373,1.5988282000180334,149.0
0,0,2.0,4,4,40,354525967,cd_B_l0_0.2,6.342690892194972,1.2468002999667078,149.0
0,0,2.0,4,4,40,354525967,cd_BOmega_l0_0.2,5.671345446096472,1.3842834000242874,149.0
0,0,3.0,4,7,40,354525967,golem_ev,,41.76846819999628,
0,0,8.0,4,6,40,354525967,golem_nv,,36.30416390002938,
0,0,0.0,4,6,40,354525967,ges,,0.09394869999960065,
0,0,1.0,6,7,41,67920001,cd_A_l0_0.0,11.314631192250832,5.3367486000061035,500.0
0,0,1.0,6,7,41,67920001,cd_B_l0_0.0,5.625279754702676,4.689976299996488,500.0
0,0,1.0,6,7,41,67920001,cd_BOmega_l0_0.0,5.312639877349785,4.950168500014115,500.0
0,0,1.0,6,5,41,67920001,cd_A_l0_0.1,13.776759316186768,5.40173619997222,500.0
0,0,5.0,6,3,41,67920001,cd_B_l0_0.1,12.971350049942373,1.3065334999701008,149.0
0,0,5.0,6,3,41,67920001,cd_BOmega_l0_0.1,8.985675024970634,1.6715563999605365,149.0
0,0,1.0,6,5,41,67920001,cd_A_l0_0.2,13.776784565660614,5.393718700041063,500.0
0,0,5.0,6,3,41,67920001,cd_B_l0_0.2,12.971350049942373,1.5741074999677949,149.0
0,0,5.0,6,3,41,67920001,cd_BOmega_l0_0.2,8.985675024970634,1.34290200000396,149.0
0,0,7.0,6,7,41,67920001,golem_nv,,32.574099999968894,
0,0,5.0,6,6,41,67920001,sp,,0.02097830001730472,
1,0,0.0,6,9,41,67920001,ges,,0.13158190000103787,
0,0,3.0,5,6,42,970698024,cd_A_l0_0.0,9.806306054138464,5.150010799989104,500.0
0,0,4.0,5,7,42,970698024,cd_B_l0_0.0,4.398895211843438,1.2016330999904312,149.0
0,0,4.0,5,7,42,970698024,cd_BOmega_l0_0.0,4.699447605899596,1.3367683999822475,149.0
0,0,3.0,5,6,42,970698024,cd_A_l0_0.1,9.761714950211397,5.812768500007223,500.0
0,0,3.0,5,6,42,970698024,cd_B_l0_0.1,4.399194123997077,1.2391400000196882,149.0
0,0,7.0,5,7,42,970698024,cd_BOmega_l0_0.1,5.493903774188615,1.294091199990362,149.0
0,0,6.0,5,6,42,970698024,cd_A_l0_0.2,11.112591143650285,3.1918285000137985,334.0
0,0,7.0,5,7,42,970698024,cd_B_l0_0.2,5.987807548392922,1.3960781999630854,149.0
0,0,6.0,5,6,42,970698024,cd_BOmega_l0_0.2,5.613223644722929,1.2699605000088923,149.0
0,0,8.0,5,7,42,970698024,golem_nv,,32.120072300022,
1,0,0.0,5,5,42,970698024,sp,,0.033372700039763004,
0,0,0.0,5,7,42,970698024,ges,,0.10349589999532327,
0,0,10.0,6,10,43,445687486,golem_ev,,39.117635200032964,
0,0,10.0,6,8,43,445687486,golem_nv,,30.592981999972835,
0,0,10.0,6,6,43,445687486,sp,,0.024300499993842095,
0,0,2.0,6,6,43,445687486,ges,,0.10131080000428483,
0,0,1.0,6,7,44,893121121,cd_A_l0_0.0,8.429953638372773,2.3571388999698684,193.0
0,0,9.0,6,9,44,893121121,cd_B_l0_0.0,3.380814196294672,2.5261209000018425,307.0
0,0,1.0,6,7,44,893121121,cd_BOmega_l0_0.0,4.189567526206226,1.9139688999857754,202.0
0,0,4.0,6,6,44,893121121,cd_A_l0_0.1,8.99487425363322,2.284947199979797,229.0
0,0,8.0,6,4,44,893121121,cd_B_l0_0.1,8.391368033839882,1.27580719999969,149.0
0,0,8.0,6,4,44,893121121,cd_BOmega_l0_0.1,6.69568401691882,1.2960822000168264,149.0
0,0,4.0,6,6,44,893121121,cd_A_l0_0.2,8.99335595925626,2.6746761999675073,217.0
0,0,8.0,6,4,44,893121121,cd_B_l0_0.2,8.391368033839882,1.1723650000058115,149.0
0,0,8.0,6,4,44,893121121,cd_BOmega_l0_0.2,6.69568401691882,1.4104864000109956,149.0
0,0,6.0,6,10,44,893121121,golem_ev,,36.6998089000117,
0,0,8.0,6,8,44,893121121,golem_nv,,29.002736099995673,
0,0,1.0,6,7,44,893121121,sp,,0.0340660999645479,
0,0,0.0,6,9,44,893121121,ges,,0.12164149997988716,
0,0,10.0,8,6,45,677919011,cd_A_l0_0.0,113.42192132722683,5.528134500025772,500.0
0,0,10.0,8,6,45,677919011,cd_B_l0_0.0,9.530254911125569,3.95974020002177,500.0
0,0,10.0,8,6,45,677919011,cd_BOmega_l0_0.0,7.265127455534772,4.7489058000501245,500.0
0,0,9.0,8,5,45,677919011,cd_A_l0_0.1,116.76430275939231,5.096041799988598,500.0
0,0,7.0,8,4,45,677919011,cd_B_l0_0.1,5.992967845375397,1.1880172000383027,149.0
0,0,8.0,8,3,45,677919011,cd_BOmega_l0_0.1,9.665736025688936,1.4347289999714121,149.0
0,0,9.0,8,4,45,677919011,cd_A_l0_0.2,120.90881748081708,4.9634098000242375,500.0
0,0,7.0,8,4,45,677919011,cd_B_l0_0.2,5.992967845375397,1.3071696999832056,149.0
0,0,8.0,8,3,45,677919011,cd_BOmega_l0_0.2,9.665736025688936,1.2328224999946542,149.0
0,0,6.0,8,11,45,677919011,golem_ev,,34.073971800040454,
0,0,9.0,8,5,45,677919011,golem_nv,,29.127055799996015,
0,0,9.0,8,5,45,677919011,sp,,0.025073500000871718,
0,0,8.0,8,9,45,677919011,ges,,0.12708980002207682,
0,0,2.0,4,4,46,778383496,cd_B_l0_0.1,5.9528487761625195,1.2184657999896444,149.0
0,0,2.0,4,4,46,778383496,cd_BOmega_l0_0.1,5.476424388080359,1.5935572999878787,149.0
0,0,2.0,4,4,46,778383496,cd_B_l0_0.2,5.9528487761625195,1.228751300019212,149.0
0,0,2.0,4,4,46,778383496,cd_BOmega_l0_0.2,5.476424388080359,1.3215163000277244,149.0
0,0,10.0,4,9,46,778383496,golem_nv,,26.338714900019113,
1,0,0.0,4,4,46,778383496,sp,,0.021840000001247972,
1,0,0.0,4,5,46,778383496,ges,,0.14918549999129027,
0,0,3.0,2,3,47,759899441,golem_nv,,25.38588380004512,
0,0,5.0,4,7,48,194638707,cd_A_l0_0.0,10.883253666376515,2.023400900012348,205.0
0,0,7.0,4,7,48,194638707,cd_B_l0_0.0,5.2412664097126145,1.2394453000160865,149.0
0,0,3.0,4,6,48,194638707,cd_BOmega_l0_0.0,5.118631025446826,1.2307947999797761,149.0
0,0,7.0,4,7,48,194638707,cd_B_l0_0.1,5.231487037723323,1.2138337999931537,149.0
0,0,2.0,4,5,48,194638707,golem_nv,,24.385460699966643,
0,0,4.0,4,4,48,194638707,sp,,0.028275699994992465,
1,0,0.0,4,5,48,194638707,ges,,0.13501289999112487,
0,0,5.0,5,6,49,363906031,cd_A_l0_0.0,12.14765293372577,4.8305944000021555,500.0
0,0,5.0,5,6,49,363906031,cd_B_l0_0.0,5.0067338066376,4.109453700017184,500.0
0,0,5.0,5,6,49,363906031,cd_BOmega_l0_0.0,5.003366903293697,4.3393634999520145,500.0
0,0,4.0,5,3,49,363906031,cd_A_l0_0.1,16.132590935490764,1.5905601999838836,149.0
0,0,4.0,5,3,49,363906031,cd_B_l0_0.1,10.224513361882329,1.1089798000175506,149.0
0,0,4.0,5,3,49,363906031,cd_BOmega_l0_0.1,7.612256680937847,1.2521564000053331,149.0
0,0,4.0,5,3,49,363906031,cd_A_l0_0.2,16.6481622412195,1.841598100028932,149.0
0,0,4.0,5,3,49,363906031,cd_B_l0_0.2,10.224513361882329,1.1471321999561042,149.0
0,0,4.0,5,3,49,363906031,cd_BOmega_l0_0.2,7.612256680937847,1.3008304999675602,149.0
0,0,4.0,5,7,49,363906031,golem_ev,,30.065692199976183,
0,0,2.0,5,6,49,363906031,golem_nv,,22.858417800045572,
0,0,5.0,5,5,49,363906031,sp,,0.022528300003614277,
0,0,7.0,5,8,49,363906031,ges,,0.15283080004155636,
0,0,3.0,6,8,50,466721003,cd_A_l0_0.0,40.81009169475632,5.1750957000185736,500.0
0,0,3.0,6,8,50,466721003,cd_B_l0_0.0,5.322486476933863,3.6018450999981724,429.0
0,0,3.0,6,8,50,466721003,cd_BOmega_l0_0.0,5.221937365348566,1.3595330000389367,157.0
0,0,3.0,6,6,50,466721003,cd_A_l0_0.1,40.74722327781594,5.870489399996586,500.0
0,0,4.0,6,5,50,466721003,cd_B_l0_0.1,5.82513072362387,1.2637070000055246,149.0
0,0,4.0,6,5,50,466721003,cd_BOmega_l0_0.1,5.412565361807939,1.4706886999774724,149.0
0,0,3.0,6,6,50,466721003,cd_A_l0_0.2,40.82670218803575,5.172261199972127,500.0
0,0,3.0,6,6,50,466721003,cd_B_l0_0.2,5.738974579225953,1.2866702000028454,149.0
0,0,4.0,6,5,50,466721003,cd_BOmega_l0_0.2,5.412565361807939,1.4953602000023238,149.0
0,0,6.0,6,7,50,466721003,golem_nv,,23.75548420002451,
0,0,6.0,6,6,50,466721003,sp,,0.02313990000402555,
1,0,0.0,6,7,50,466721003,ges,,0.20370650000404567,
0,0,5.0,6,9,51,497791541,cd_A_l0_0.0,94.41855222587837,5.484349899983499,500.0
0,0,6.0,6,8,51,497791541,cd_B_l0_0.0,3.9840754778945557,4.1575101999915205,500.0
0,0,6.0,6,8,51,497791541,cd_BOmega_l0_0.0,4.528126416270199,4.615873800008558,500.0
0,0,5.0,6,6,51,497791541,cd_A_l0_0.1,94.44058577348495,5.204866299987771,500.0
0,0,4.0,6,4,51,497791541,cd_B_l0_0.1,10.205847852404764,1.6212555000092834,149.0
0,0,4.0,6,4,51,497791541,cd_BOmega_l0_0.1,7.602923926200118,1.564963600016199,149.0
0,0,5.0,6,6,51,497791541,cd_A_l0_0.2,94.4405228922601,5.123607600049581,500.0
0,0,4.0,6,4,51,497791541,cd_B_l0_0.2,10.205847852404764,1.2345232999650761,149.0
0,0,4.0,6,4,51,497791541,cd_BOmega_l0_0.2,7.602923926200118,1.518982799956575,149.0
0,0,2.0,6,9,51,497791541,golem_ev,,28.510676400037482,
0,0,8.0,6,6,51,497791541,golem_nv,,21.82065850001527,
0,0,6.0,6,4,51,497791541,sp,,0.026859299978241324,
0,0,0.0,6,10,51,497791541,ges,,0.23993589996825904,
0,0,2.0,6,8,52,43803765,cd_A_l0_0.0,22.402379985044664,5.241292299993802,500.0
0,0,2.0,6,8,52,43803765,cd_B_l0_0.0,6.850102831403744,3.978454799973406,500.0
0,0,2.0,6,8,52,43803765,cd_BOmega_l0_0.0,5.92505141569589,4.621253099991009,500.0
0,0,4.0,6,6,52,43803765,cd_A_l0_0.1,21.497912399883166,5.173083899950143,500.0
0,0,6.0,6,3,52,43803765,cd_B_l0_0.1,8.189966185601882,1.31325609999476,149.0
0,0,6.0,6,3,52,43803765,cd_BOmega_l0_0.1,6.594983092795264,1.2782346000312828,149.0
0,0,8.0,6,5,52,43803765,cd_A_l0_0.2,22.028873895600043,5.762599700014107,500.0
0,0,6.0,6,3,52,43803765,cd_B_l0_0.2,8.189966185601882,1.2502075000084005,149.0
0,0,6.0,6,3,52,43803765,cd_BOmega_l0_0.2,6.594983092795264,1.321809699991718,149.0
0,0,2.0,6,8,52,43803765,golem_ev,,27.285510800022166,
0,0,9.0,6,7,52,43803765,golem_nv,,38.53240249998635,
0,0,5.0,6,5,52,43803765,sp,,0.026105400000233203,
0,0,0.0,6,9,52,43803765,ges,,0.16616309998789802,
0,0,8.0,6,7,53,546569503,cd_A_l0_0.0,121.13622839200028,5.216001000022516,500.0
0,0,3.0,6,7,53,546569503,cd_B_l0_0.0,9.328331244943957,4.631862500042189,500.0
0,0,9.0,6,5,53,546569503,cd_BOmega_l0_0.0,6.595465164737908,4.594634599983692,500.0
0,0,6.0,6,5,53,546569503,cd_A_l0_0.1,121.09607238971293,4.9380337000475265,500.0
0,0,6.0,6,3,53,546569503,cd_B_l0_0.1,10.100442208492739,1.282992699998431,149.0
0,0,7.0,6,4,53,546569503,cd_BOmega_l0_0.1,7.245234399753061,5.08236170001328,500.0
0,0,7.0,6,4,53,546569503,cd_A_l0_0.2,121.09539168963609,4.941169400000945,500.0
0,0,6.0,6,3,53,546569503,cd_B_l0_0.2,10.100442208492739,1.40420540003106,149.0
0,0,6.0,6,3,53,546569503,cd_BOmega_l0_0.2,9.585017354392686,1.2552965000504628,149.0
0,0,1.0,6,7,53,546569503,golem_ev,,42.377622800006066,
0,0,8.0,6,9,53,546569503,golem_nv,,36.005152600002475,
0,0,7.0,6,4,53,546569503,sp,,0.02377089997753501,
0,0,7.0,6,8,53,546569503,ges,,0.1983271999633871,
0,0,3.0,3,6,54,154289491,cd_A_l0_0.0,7.976208711994021,5.3633813000051305,500.0
0,0,2.0,3,3,54,154289491,cd_B_l0_0.0,2.7133571734601345,1.243780099961441,149.0
0,0,2.0,3,3,54,154289491,cd_BOmega_l0_0.0,3.856678578660881,1.2054576000082307,149.0
0,0,4.0,3,5,54,154289491,cd_A_l0_0.1,7.9093441372907485,5.6056352000450715,477.0
0,0,2.0,3,3,54,154289491,cd_B_l0_0.1,3.0381604999728937,1.1609065000084229,149.0
0,0,2.0,3,3,54,154289491,cd_BOmega_l0_0.1,4.019080249950841,1.5708118000184186,149.0
0,0,4.0,3,5,54,154289491,cd_A_l0_0.2,7.9093441372907485,5.224196800030768,477.0
0,0,2.0,3,3,54,154289491,cd_B_l0_0.2,3.0381604999728937,1.302726099966094,149.0
0,0,2.0,3,3,54,154289491,cd_BOmega_l0_0.2,4.019080249950841,1.5868497000192292,149.0
0,0,3.0,3,6,54,154289491,golem_ev,,40.906635600025766,
0,0,2.0,3,3,54,154289491,golem_nv,,33.77182870003162,
0,0,2.0,3,3,54,154289491,sp,,0.022291700006462634,
0,0,0.0,3,6,54,154289491,ges,,0.07921350002288818,
0,0,3.0,6,7,55,743375907,cd_A_l0_0.0,8.27835883098307,4.71616820001509,500.0
0,0,5.0,6,5,55,743375907,cd_B_l0_0.0,2.832629000009431,3.554751400020905,437.0
0,0,5.0,6,5,55,743375907,cd_BOmega_l0_0.0,3.934237532821783,2.460578500002157,292.0
0,0,4.0,6,4,55,743375907,cd_A_l0_0.1,8.230789672551113,5.3276785999769345,500.0
0,0,5.0,6,3,55,743375907,cd_B_l0_0.1,3.3250128686396843,1.269426500017289,149.0
0,0,5.0,6,3,55,743375907,cd_BOmega_l0_0.1,4.162506434299277,1.3344140999834053,149.0
0,0,4.0,6,4,55,743375907,cd_A_l0_0.2,8.7927091735204,3.805176499998197,358.0
0,0,5.0,6,3,55,743375907,cd_B_l0_0.2,3.3250128686396843,1.1996915999916382,149.0
0,0,5.0,6,3,55,743375907,cd_BOmega_l0_0.2,4.162506434299277,1.3933430999750271,149.0
0,0,5.0,6,11,55,743375907,golem_ev,,38.63489709998248,
0,0,6.0,6,4,55,743375907,golem_nv,,34.03416380000999,
0,0,6.0,6,4,55,743375907,sp,,0.024792199954390526,
0,0,2.0,6,12,55,743375907,ges,,0.13873269996838644,
0,0,5.0,7,10,56,683048953,cd_A_l0_0.0,1078.5389828484401,5.561038500047289,500.0
0,0,3.0,7,8,56,683048953,cd_B_l0_0.0,15.586299966989696,4.114909500000067,500.0
0,0,5.0,7,10,56,683048953,cd_BOmega_l0_0.0,10.249313678179394,2.6160181000013836,250.0
0,0,4.0,7,9,56,683048953,cd_A_l0_0.1,1083.1279981295484,5.166719000029843,500.0
0,0,5.0,7,3,56,683048953,cd_B_l0_0.1,24.225855508922443,1.2022928999504074,149.0
0,0,4.0,7,4,56,683048953,cd_BOmega_l0_0.1,14.776892496487582,1.3228020999813452,149.0
0,0,4.0,7,9,56,683048953,cd_A_l0_0.2,1083.283212643826,5.018108799995389,500.0
0,0,5.0,7,3,56,683048953,cd_B_l0_0.2,24.225855508922443,1.3117679000133649,149.0
0,0,4.0,7,4,56,683048953,cd_BOmega_l0_0.2,14.776892496487582,1.2929633999592625,149.0
0,0,5.0,7,10,56,683048953,golem_ev,,38.16255780000938,
0,0,5.0,7,8,56,683048953,golem_nv,,31.101891400001477,
0,0,5.0,7,6,56,683048953,sp,,0.022463299974333495,
0,0,0.0,7,12,56,683048953,ges,,0.22383060003630817,
0,0,1.0,6,7,57,922527839,cd_A_l0_0.0,12.46995797055953,5.374324800039176,500.0
0,0,1.0,6,7,57,922527839,cd_B_l0_0.0,4.846612403098296,1.5443656999850646,179.0
0,0,1.0,6,7,57,922527839,cd_BOmega_l0_0.0,4.926502826913037,1.255847399996128,149.0
0,0,2.0,6,4,57,922527839,cd_A_l0_0.1,13.90497730339008,1.9023642999818549,149.0
0,0,2.0,6,4,57,922527839,cd_B_l0_0.1,5.110854527788028,1.5274522999534383,149.0
0,0,2.0,6,4,57,922527839,cd_BOmega_l0_0.1,5.055427263891453,1.3790398999699391,149.0
0,0,2.0,6,4,57,922527839,cd_A_l0_0.2,13.90497730339008,1.5148553000180982,149.0
0,0,2.0,6,4,57,922527839,cd_B_l0_0.2,5.110854527788028,1.1977942999801598,149.0
