mec_match,exact_match,cpdag_shd,n_edges_true,n_edges_est,trial,seed,algorithm,objective,runtime_sec,epochs_used
1,1,0.0,2,2,23,781567455,cd_BOmega_l0_0.2,3.920461759952648,1.235725900012767,149.0
0,0,1.0,2,4,23,781567455,golem_ev,,27.93298529999447,
0,0,2.0,2,2,23,781567455,golem_nv,,28.502428400010103,
1,0,0.0,2,2,23,781567455,sp,,0.03736109999590553,
0,0,0.0,2,4,23,781567455,ges,,0.12187060000724159,
1,1,0.0,2,2,24,643865119,cd_A_l0_0.0,9.383625380541204,2.6002975000010338,149.0
0,0,3.0,2,4,24,643865119,cd_B_l0_0.0,4.38362505456737,1.5710740000067744,149.0
0,0,2.0,2,3,24,643865119,cd_BOmega_l0_0.0,4.691812678375265,1.5283912000013515,149.0
1,1,0.0,2,2,24,643865119,cd_A_l0_0.1,9.384893627884072,2.559326599992346,149.0
1,1,0.0,2,2,24,643865119,cd_B_l0_0.1,4.384893616819452,1.6736145000031684,149.0
1,1,0.0,2,2,24,643865119,cd_BOmega_l0_0.1,4.692446808408619,1.7989177000126801,149.0
1,1,0.0,2,2,24,643865119,cd_A_l0_0.2,9.384893627884072,2.3386899000033736,149.0
1,1,0.0,2,2,24,643865119,cd_B_l0_0.2,4.384893616819452,1.6770211000111885,149.0
1,1,0.0,2,2,24,643865119,cd_BOmega_l0_0.2,4.692446808408619,1.9386419999937061,149.0
1,1,0.0,2,2,24,643865119,golem_ev,,30.96524990000762,
1,0,0.0,2,2,24,643865119,golem_nv,,26.712427099992055,
1,0,0.0,2,2,24,643865119,sp,,0.03430359999765642,
1,0,0.0,2,4,24,643865119,ges,,0.06782450000173412,
1,1,0.0,1,1,25,402414364,cd_A_l0_0.0,9.71633895724236,2.0272174999990966,150.0
1,1,0.0,1,1,25,402414364,cd_B_l0_0.0,4.711707145063947,1.521900399995502,149.0
1,1,0.0,1,1,25,402414364,cd_BOmega_l0_0.0,4.855853572530962,1.628423100017244,149.0
1,1,0.0,1,1,25,402414364,cd_A_l0_0.1,9.717449639982126,2.1601986000023317,150.0
1,1,0.0,1,1,25,402414364,cd_B_l0_0.1,4.712821658297148,1.5685860000085086,149.0
1,1,0.0,1,1,25,402414364,cd_BOmega_l0_0.1,4.856410829147558,1.6117367999977432,149.0
1,1,0.0,1,1,25,402414364,cd_A_l0_0.2,9.717449639982126,1.3448499999940395,150.0
1,1,0.0,1,1,25,402414364,cd_B_l0_0.2,4.712821658297148,1.1132269999943674,149.0
1,1,0.0,1,1,25,402414364,cd_BOmega_l0_0.2,4.856410829147558,1.1902298999775667,149.0
1,1,0.0,1,1,25,402414364,golem_ev,,24.17734389999532,
1,0,0.0,1,1,25,402414364,golem_nv,,19.89025309999124,
1,0,0.0,1,1,25,402414364,sp,,0.024882800003979355,
1,0,0.0,1,2,25,402414364,ges,,0.031110200012335554,
0,0,2.0,4,6,26,822761613,cd_A_l0_0.0,10.853036082020221,4.4453881999943405,500.0
0,0,3.0,4,5,26,822761613,cd_B_l0_0.0,4.711751162591695,2.655069700005697,375.0
0,0,3.0,4,5,26,822761613,cd_BOmega_l0_0.0,4.891569948343797,1.2368481000012252,149.0
0,0,1.0,4,3,26,822761613,cd_A_l0_0.1,11.188693629706373,3.3549408999970183,394.0
0,0,1.0,4,3,26,822761613,cd_B_l0_0.1,4.848778185006077,1.1220506000099704,149.0
0,0,1.0,4,3,26,822761613,cd_BOmega_l0_0.1,4.924389092501967,1.2702407999895513,149.0
0,0,1.0,4,3,26,822761613,cd_A_l0_0.2,11.188693629706373,3.7403026999963913,394.0
0,0,1.0,4,3,26,822761613,cd_B_l0_0.2,4.848778185006077,1.12068019999424,149.0
0,0,1.0,4,3,26,822761613,cd_BOmega_l0_0.2,4.924389092501967,1.3084914999781176,149.0
1,1,0.0,4,4,26,822761613,golem_ev,,24.696412299992517,
0,0,3.0,4,4,26,822761613,golem_nv,,22.994480499997735,
0,0,3.0,4,3,26,822761613,sp,,0.02528810000512749,
0,0,0.0,4,8,26,822761613,ges,,0.10843610001029447,
1,1,0.0,2,2,27,545429118,cd_A_l0_0.0,8.435747982974636,1.5284510000201408,149.0
0,0,1.0,2,3,27,545429118,cd_B_l0_0.0,3.4320695595218282,1.099571400001878,149.0
1,1,0.0,2,2,27,545429118,cd_BOmega_l0_0.0,4.21603976939099,1.33865320001496,149.0
1,1,0.0,2,2,27,545429118,cd_A_l0_0.1,8.436355761414697,1.3693061000085436,149.0
1,1,0.0,2,2,27,545429118,cd_B_l0_0.1,3.4326797414592845,1.0255029999825638,149.0
1,1,0.0,2,2,27,545429118,cd_BOmega_l0_0.1,4.216339870728261,1.1481574000208639,149.0
1,1,0.0,2,2,27,545429118,cd_A_l0_0.2,8.436355761414697,1.3814913000096567,149.0
1,1,0.0,2,2,27,545429118,cd_B_l0_0.2,3.4326797414592845,1.0532223000191152,149.0
1,1,0.0,2,2,27,545429118,cd_BOmega_l0_0.2,4.216339870728261,1.136080900003435,149.0
1,1,0.0,2,2,27,545429118,golem_ev,,24.047320000012405,
1,0,0.0,2,2,27,545429118,golem_nv,,19.299892999988515,
1,0,0.0,2,2,27,545429118,sp,,0.01963570000953041,
1,0,0.0,2,4,27,545429118,ges,,0.05087099998490885,
1,1,0.0,1,1,28,443414198,cd_A_l0_0.0,9.985433412874212,1.2861577000003308,149.0
0,0,1.0,1,2,28,443414198,cd_B_l0_0.0,4.985433131796263,0.9759121999959461,149.0
1,1,0.0,1,1,28,443414198,cd_BOmega_l0_0.0,4.992716565889513,1.093262499984121,149.0
1,1,0.0,1,1,28,443414198,cd_A_l0_0.1,9.98645161531758,1.3606741999974474,149.0
1,1,0.0,1,1,28,443414198,cd_B_l0_0.1,4.986451337509069,1.0623383999918588,149.0
1,1,0.0,1,1,28,443414198,cd_BOmega_l0_0.1,4.993225668753564,1.1508178999938536,149.0
1,1,0.0,1,1,28,443414198,cd_A_l0_0.2,9.98645161531758,1.3330587999953423,149.0
1,1,0.0,1,1,28,443414198,cd_B_l0_0.2,4.986451337509069,1.08590710000135,149.0
1,1,0.0,1,1,28,443414198,cd_BOmega_l0_0.2,4.993225668753564,1.2063316999992821,149.0
1,1,0.0,1,1,28,443414198,golem_ev,,22.500144899997395,
1,0,0.0,1,1,28,443414198,golem_nv,,19.211338399996748,
1,1,0.0,1,1,28,443414198,sp,,0.01627679998637177,
1,0,0.0,1,2,28,443414198,ges,,0.03340770001523197,
1,1,0.0,2,2,29,450459553,cd_A_l0_0.0,9.28705209641694,1.2572590000054333,149.0
1,1,0.0,2,2,29,450459553,cd_B_l0_0.0,4.287010037365244,0.9525520999741275,149.0
1,1,0.0,2,2,29,450459553,cd_BOmega_l0_0.0,4.643505018671817,1.0393736000114586,149.0
1,1,0.0,2,2,29,450459553,cd_A_l0_0.1,9.288632557255537,1.372070600016741,149.0
1,1,0.0,2,2,29,450459553,cd_B_l0_0.1,4.288590726309728,1.0742556000186596,149.0
1,1,0.0,2,2,29,450459553,cd_BOmega_l0_0.1,4.64429536315367,1.1874485000153072,149.0
1,1,0.0,2,2,29,450459553,cd_A_l0_0.2,9.288632557255537,1.2962081999867223,149.0
1,1,0.0,2,2,29,450459553,cd_B_l0_0.2,4.288590726309728,1.0431752000004053,149.0
1,1,0.0,2,2,29,450459553,cd_BOmega_l0_0.2,4.64429536315367,1.1721499999985099,149.0
1,1,0.0,2,2,29,450459553,golem_ev,,22.91862639997271,
1,0,0.0,2,2,29,450459553,golem_nv,,19.59468189999461,
1,1,0.0,2,2,29,450459553,sp,,0.019208699988666922,
1,0,0.0,2,4,29,450459553,ges,,0.05252090000431053,
0,0,4.0,4,6,30,227238721,cd_A_l0_0.0,9.67140234206201,3.274302900012117,387.0
0,0,3.0,4,6,30,227238721,cd_B_l0_0.0,4.465717449204694,3.5057909000024665,500.0
0,0,4.0,4,6,30,227238721,cd_BOmega_l0_0.0,4.737633965606353,3.625299100007396,458.0
0,0,1.0,4,5,30,227238721,cd_A_l0_0.1,9.67883778686326,3.3439732999831904,385.0
0,0,2.0,4,4,30,227238721,cd_B_l0_0.1,8.425453960748566,0.993790300010005,149.0
0,0,2.0,4,4,30,227238721,cd_BOmega_l0_0.1,6.712726980373495,1.1013598999998067,149.0
0,0,1.0,4,5,30,227238721,cd_A_l0_0.2,9.67883778686326,3.457365000009304,385.0
0,0,2.0,4,4,30,227238721,cd_B_l0_0.2,8.425453960748566,1.2747154000098817,149.0
0,0,2.0,4,4,30,227238721,cd_BOmega_l0_0.2,6.712726980373495,1.187464100017678,149.0
0,0,1.0,4,5,30,227238721,golem_ev,,24.8114518999937,
0,0,6.0,4,5,30,227238721,golem_nv,,26.973553099989658,
1,0,0.0,4,4,30,227238721,sp,,0.01879870000993833,
1,0,0.0,4,6,30,227238721,ges,,0.09225680000963621,
1,1,0.0,1,1,31,92135914,cd_A_l0_0.0,8.901493760070569,1.3018219000077806,149.0
0,0,1.0,1,2,31,92135914,cd_B_l0_0.0,3.901067514727851,0.913169100007508,149.0
1,1,0.0,1,1,31,92135914,cd_BOmega_l0_0.0,4.450531630418469,1.0480153000098653,149.0
1,1,0.0,1,1,31,92135914,cd_A_l0_0.1,8.90227721985205,1.352506600000197,149.0
1,1,0.0,1,1,31,92135914,cd_B_l0_0.1,3.9018467837411652,2.024609699990833,149.0
1,1,0.0,1,1,31,92135914,cd_BOmega_l0_0.1,4.450923391869301,1.5573443999746814,149.0
1,1,0.0,1,1,31,92135914,cd_A_l0_0.2,8.90227721985205,1.6969073000072967,149.0
1,1,0.0,1,1,31,92135914,cd_B_l0_0.2,3.9018467837411652,1.4082650000054855,149.0
1,1,0.0,1,1,31,92135914,cd_BOmega_l0_0.2,4.450923391869301,1.564822499989532,149.0
1,1,0.0,1,1,31,92135914,golem_ev,,35.08094779998646,
1,0,0.0,1,1,31,92135914,golem_nv,,28.090375999978278,
1,1,0.0,1,1,31,92135914,sp,,0.023098700010450557,
1,0,0.0,1,2,31,92135914,ges,,0.030566100002033636,
1,0,0.0,2,2,32,554584786,cd_A_l0_0.0,10.8025881004437,3.3083517999912146,377.0
0,0,1.0,2,1,32,554584786,cd_B_l0_0.0,5.212287721205497,0.8750109999964479,149.0
0,0,1.0,2,1,32,554584786,cd_BOmega_l0_0.0,5.106157404514949,0.9479089000087697,149.0
1,0,0.0,2,2,32,554584786,cd_A_l0_0.1,10.80292156211417,3.0920793999976013,377.0
0,0,1.0,2,1,32,554584786,cd_B_l0_0.1,5.214101126507645,0.9762742999882903,149.0
0,0,1.0,2,1,32,554584786,cd_BOmega_l0_0.1,5.1070505632489045,1.1098279999860097,149.0
0,0,2.0,2,2,32,554584786,cd_A_l0_0.2,10.814515651850819,3.1491786999977194,374.0
0,0,1.0,2,1,32,554584786,cd_B_l0_0.2,5.214101126507645,0.9432172999950126,149.0
0,0,1.0,2,1,32,554584786,cd_BOmega_l0_0.2,5.1070505632489045,1.0872580999857746,149.0
1,1,0.0,2,2,32,554584786,golem_ev,,28.16603779999423,
0,0,2.0,2,2,32,554584786,golem_nv,,24.399820399994496,
1,0,0.0,2,2,32,554584786,sp,,0.01600269999471493,
0,0,0.0,2,4,32,554584786,ges,,0.07631530001526698,
0,0,3.0,4,6,33,887889843,cd_A_l0_0.0,8.303440849665321,1.4793586000159848,190.0
0,0,8.0,4,7,33,887889843,cd_B_l0_0.0,3.2255345275533176,0.9539426999981515,149.0
0,0,3.0,4,6,33,887889843,cd_BOmega_l0_0.0,4.111838566225789,1.3612032000091858,201.0
1,1,0.0,4,4,33,887889843,cd_A_l0_0.1,8.30322438833443,1.4966865000023972,180.0
0,0,3.0,4,6,33,887889843,cd_B_l0_0.1,3.221533686226493,1.2990790999901947,207.0
1,1,0.0,4,4,33,887889843,cd_BOmega_l0_0.1,4.110608211475903,1.1456044999940787,164.0
1,1,0.0,4,4,33,887889843,cd_A_l0_0.2,8.30554147561432,1.3784153000160586,168.0
0,0,3.0,4,6,33,887889843,cd_B_l0_0.2,3.221533686226493,1.341472000000067,207.0
0,0,3.0,4,5,33,887889843,cd_BOmega_l0_0.2,6.248492152058864,1.2437723000184633,149.0
0,0,2.0,4,6,33,887889843,golem_ev,,31.215837299998384,
0,0,5.0,4,6,33,887889843,golem_nv,,26.74473560001934,
1,1,0.0,4,4,33,887889843,sp,,0.020876800001133233,
1,0,0.0,4,5,33,887889843,ges,,0.151135099993553,
1,1,0.0,2,2,34,63817255,cd_A_l0_0.0,9.528644389099778,1.513673799985554,149.0
0,0,1.0,2,3,34,63817255,cd_B_l0_0.0,4.526781719449033,1.4378196000179742,149.0
1,1,0.0,2,2,34,63817255,cd_BOmega_l0_0.0,4.763403864961336,1.6239984999992885,149.0
1,1,0.0,2,2,34,63817255,cd_A_l0_0.1,9.52849120620823,2.143785399995977,149.0
0,0,2.0,2,2,34,63817255,cd_B_l0_0.1,6.047883607207339,1.6751229999936186,149.0
0,0,2.0,2,2,34,63817255,cd_BOmega_l0_0.1,5.523941803602847,1.8957613999955356,149.0
1,1,0.0,2,2,34,63817255,cd_A_l0_0.2,9.528431561337904,2.128797700017458,149.0
0,0,2.0,2,2,34,63817255,cd_B_l0_0.2,6.047883607207339,1.6184479999938048,149.0
0,0,2.0,2,2,34,63817255,cd_BOmega_l0_0.2,5.523941803602847,1.8106241000059526,149.0
0,0,1.0,2,4,34,63817255,golem_ev,,27.972769100015284,
0,0,1.0,2,3,34,63817255,golem_nv,,27.507831900002202,
1,0,0.0,2,2,34,63817255,sp,,0.016821400000480935,
0,0,0.0,2,4,34,63817255,ges,,0.04907689997344278,
0,0,1.0,2,3,35,858291293,cd_A_l0_0.0,7.874168129049366,1.1384367999853566,149.0
0,0,4.0,2,4,35,858291293,cd_B_l0_0.0,2.864706246525445,0.8053821999928914,149.0
0,0,2.0,2,2,35,858291293,cd_BOmega_l0_0.0,3.9372841936794174,1.000857700011693,149.0
0,0,2.0,2,2,35,858291293,cd_A_l0_0.1,7.881959099268264,1.2518937999848276,149.0
0,0,1.0,2,1,35,858291293,cd_B_l0_0.1,2.877305787226858,0.9778409999853466,149.0
0,0,1.0,2,1,35,858291293,cd_BOmega_l0_0.1,3.9386528936061014,1.0860244999930728,149.0
0,0,2.0,2,2,35,858291293,cd_A_l0_0.2,7.881959099268264,1.2879457999952137,149.0
0,0,1.0,2,1,35,858291293,cd_B_l0_0.2,2.877305787226858,0.9073395000013988,149.0
0,0,1.0,2,1,35,858291293,cd_BOmega_l0_0.2,3.9386528936061014,1.1053705999802332,149.0
1,1,0.0,2,2,35,858291293,golem_ev,,26.23377769999206,
0,0,2.0,2,2,35,858291293,golem_nv,,22.132631200016476,
0,0,2.0,2,2,35,858291293,sp,,0.015569799987133592,
0,0,0.0,2,4,35,858291293,ges,,0.05044880000059493,
1,1,0.0,2,2,36,827631171,cd_A_l0_0.0,6.406335234818696,1.2755345999903511,149.0
1,0,0.0,2,2,36,827631171,cd_B_l0_0.0,1.4063345516232548,0.8656190999899991,149.0
1,1,0.0,2,2,36,827631171,cd_BOmega_l0_0.0,3.203167264732195,1.097296499996446,149.0
1,1,0.0,2,2,36,827631171,cd_A_l0_0.1,6.406685887951847,1.2782286999863572,149.0
1,1,0.0,2,2,36,827631171,cd_B_l0_0.1,1.4066851472285018,0.965245799976401,149.0
1,1,0.0,2,2,36,827631171,cd_BOmega_l0_0.1,3.203342573612312,1.060539099999005,149.0
1,1,0.0,2,2,36,827631171,cd_A_l0_0.2,6.406685887951847,1.2924492999736685,149.0
1,1,0.0,2,2,36,827631171,cd_B_l0_0.2,1.4066851472285018,0.9788952999806497,149.0
1,1,0.0,2,2,36,827631171,cd_BOmega_l0_0.2,3.203342573612312,1.080919600004563,149.0
1,1,0.0,2,2,36,827631171,golem_ev,,25.198716699989745,
1,0,0.0,2,2,36,827631171,golem_nv,,21.29207339999266,
1,0,0.0,2,2,36,827631171,sp,,0.01692279998678714,
1,0,0.0,2,4,36,827631171,ges,,0.051191399979870766,
0,0,1.0,4,5,37,276759694,cd_A_l0_0.0,8.915680036481131,1.1750453999848105,151.0
0,0,1.0,4,5,37,276759694,cd_B_l0_0.0,3.9128761964686793,1.042645600013202,167.0
0,0,2.0,4,6,37,276759694,cd_BOmega_l0_0.0,4.457209841646021,0.964999199990416,149.0
0,0,1.0,4,5,37,276759694,cd_A_l0_0.1,8.91587017125449,1.2762322000053246,155.0
0,0,1.0,4,5,37,276759694,cd_B_l0_0.1,3.9132049334849373,1.0615113000094425,167.0
0,0,2.0,4,6,37,276759694,cd_BOmega_l0_0.1,4.457532927585388,0.9968592999794055,149.0
0,0,1.0,4,5,37,276759694,cd_A_l0_0.2,8.91587017125449,1.2288191999832634,155.0
1,1,0.0,4,4,37,276759694,cd_B_l0_0.2,3.9098098246751403,1.0063434999901801,149.0
1,1,0.0,4,4,37,276759694,cd_BOmega_l0_0.2,4.454904912336388,1.3168584000086412,186.0
0,0,2.0,4,6,37,276759694,golem_ev,,25.116914699989138,
0,0,9.0,4,7,37,276759694,golem_nv,,20.600258299993584,
0,0,3.0,4,4,37,276759694,sp,,0.02008449999266304,
1,1,0.0,4,4,37,276759694,ges,,0.07344279999961145,
0,0,1.0,2,3,38,165229079,cd_A_l0_0.0,8.382014656643644,1.4355933999759145,184.0
0,0,1.0,2,3,38,165229079,cd_B_l0_0.0,3.2332822389836293,1.1720108999870718,194.0
0,0,1.0,2,3,38,165229079,cd_BOmega_l0_0.0,4.116751139708426,1.2174090000044089,181.0
1,1,0.0,2,2,38,165229079,cd_A_l0_0.1,8.389835547113215,1.5992170000099577,184.0
0,0,2.0,2,2,38,165229079,cd_B_l0_0.1,6.925860263219112,0.98738289999892,149.0
0,0,2.0,2,2,38,165229079,cd_BOmega_l0_0.1,5.96293013160841,1.1378621000039857,149.0
1,1,0.0,2,2,38,165229079,cd_A_l0_0.2,8.360459754564294,1.8802665999974124,217.0
0,0,2.0,2,2,38,165229079,cd_B_l0_0.2,6.925860263219112,1.008235599991167,149.0
0,0,2.0,2,2,38,165229079,cd_BOmega_l0_0.2,5.96293013160841,1.115343000012217,149.0
1,1,0.0,2,2,38,165229079,golem_ev,,23.684519299975364,
0,0,2.0,2,2,38,165229079,golem_nv,,19.930795899999794,
1,1,0.0,2,2,38,165229079,sp,,0.016577300004428253,
0,0,0.0,2,4,38,165229079,ges,,0.05107710001175292,
0,0,3.0,4,5,39,700522966,cd_A_l0_0.0,7.9704542803362886,4.123305300017819,500.0
0,0,4.0,4,4,39,700522966,cd_B_l0_0.0,3.945641614748129,3.1634227000176907,500.0
0,0,3.0,4,5,39,700522966,cd_BOmega_l0_0.0,3.8603425738686212,3.4377210000238847,500.0
0,0,3.0,4,5,39,700522966,cd_A_l0_0.1,7.9759359866941475,4.130715800012695,500.0
0,0,3.0,4,3,39,700522966,cd_B_l0_0.1,8.503268086739936,0.969855400006054,149.0
0,0,3.0,4,3,39,700522966,cd_BOmega_l0_0.1,6.751634043368533,1.203008900018176,149.0
0,0,3.0,4,5,39,700522966,cd_A_l0_0.2,7.975841268350669,4.115216399979545,500.0
0,0,3.0,4,3,39,700522966,cd_B_l0_0.2,8.503268086739936,0.9937522000109311,149.0
0,0,3.0,4,3,39,700522966,cd_BOmega_l0_0.2,6.751634043368533,1.125157600006787,149.0
1,0,0.0,4,5,39,700522966,golem_ev,,21.887798300012946,
0,0,2.0,4,2,39,700522966,golem_nv,,18.740685199998552,
0,0,2.0,4,2,39,700522966,sp,,0.01670659999945201,
0,0,0.0,4,8,39,700522966,ges,,0.10121199997956865,
1,1,0.0,1,1,40,354525967,cd_A_l0_0.0,9.657495143136735,1.4627303000015672,149.0
1,1,0.0,1,1,40,354525967,cd_B_l0_0.0,4.6574951411842225,1.3207377000071574,149.0
1,1,0.0,1,1,40,354525967,cd_BOmega_l0_0.0,4.8287475705910765,1.2469475999823771,149.0
1,1,0.0,1,1,40,354525967,cd_A_l0_0.1,9.658522882687496,1.6934724999882746,149.0
1,1,0.0,1,1,40,354525967,cd_B_l0_0.1,4.658522880741193,1.1794415000185836,149.0
1,1,0.0,1,1,40,354525967,cd_BOmega_l0_0.1,4.829261440369565,1.0877191000035964,149.0
1,1,0.0,1,1,40,354525967,cd_A_l0_0.2,9.658522882687496,1.3024003999889828,149.0
1,1,0.0,1,1,40,354525967,cd_B_l0_0.2,4.658522880741193,1.0057855999912135,149.0
1,1,0.0,1,1,40,354525967,cd_BOmega_l0_0.2,4.829261440369565,1.1014415000099689,149.0
1,1,0.0,1,1,40,354525967,golem_ev,,21.323946199991042,
1,0,0.0,1,1,40,354525967,golem_nv,,19.154915999999503,
1,1,0.0,1,1,40,354525967,sp,,0.018995299993548542,
1,0,0.0,1,2,40,354525967,ges,,0.03782649998902343,
0,0,1.0,3,4,41,67920001,cd_A_l0_0.0,9.502896329768305,1.7445015000121202,219.0
0,0,5.0,3,6,41,67920001,cd_B_l0_0.0,4.490801602132822,1.436487400002079,235.0
0,0,1.0,3,4,41,67920001,cd_BOmega_l0_0.0,4.748528061275618,1.5922208999982104,219.0
0,0,2.0,3,3,41,67920001,cd_A_l0_0.1,10.214321569217825,1.3558887999970466,154.0
0,0,2.0,3,3,41,67920001,cd_B_l0_0.1,5.213099658184475,1.0213704999769107,149.0
0,0,2.0,3,3,41,67920001,cd_BOmega_l0_0.1,5.106549829091314,1.1206692999985535,149.0
0,0,2.0,3,3,41,67920001,cd_A_l0_0.2,10.214321569217825,1.2802513999922667,154.0
0,0,2.0,3,3,41,67920001,cd_B_l0_0.2,5.213099658184475,1.0341524000104982,149.0
0,0,2.0,3,3,41,67920001,cd_BOmega_l0_0.2,5.106549829091314,1.158729399990989,149.0
0,0,1.0,3,4,41,67920001,golem_ev,,22.85290990001522,
0,0,5.0,3,6,41,67920001,golem_nv,,18.376647500001127,
1,1,0.0,3,3,41,67920001,sp,,0.015084499988006428,
1,0,0.0,3,4,41,67920001,ges,,0.06681389998993836,
1,1,0.0,0,0,42,970698024,cd_A_l0_0.0,9.398895184561544,1.3718994999944698,149.0
1,1,0.0,0,0,42,970698024,cd_B_l0_0.0,4.398895184563798,1.0336102000146639,149.0
1,1,0.0,0,0,42,970698024,cd_BOmega_l0_0.0,4.699447592280771,1.0805127999919932,149.0
1,1,0.0,0,0,42,970698024,cd_A_l0_0.1,9.39958958191226,1.3591489000245929,149.0
1,1,0.0,0,0,42,970698024,cd_B_l0_0.1,4.399589581914513,1.106894900003681,149.0
1,1,0.0,0,0,42,970698024,cd_BOmega_l0_0.1,4.69979479095613,1.2249475000135135,149.0
1,1,0.0,0,0,42,970698024,cd_A_l0_0.2,9.39958958191226,1.381311100005405,149.0
1,1,0.0,0,0,42,970698024,cd_B_l0_0.2,4.399589581914513,1.1064743000024464,149.0
1,1,0.0,0,0,42,970698024,cd_BOmega_l0_0.2,4.69979479095613,1.1947839999920689,149.0
1,1,0.0,0,0,42,970698024,golem_ev,,18.842798800003948,
1,1,0.0,0,0,42,970698024,golem_nv,,18.558427699987078,
1,1,0.0,0,0,42,970698024,sp,,0.016924900002777576,
1,1,0.0,0,0,42,970698024,ges,,0.012560100003611296,
1,1,0.0,3,3,43,445687486,cd_A_l0_0.0,8.411805970756717,1.260220299998764,149.0
1,0,0.0,3,3,43,445687486,cd_B_l0_0.0,3.411760465922693,0.9480230000044685,149.0
1,1,0.0,3,3,43,445687486,cd_BOmega_l0_0.0,4.205879992260859,1.097967499983497,149.0
1,1,0.0,3,3,43,445687486,cd_A_l0_0.1,8.412154155763021,1.3274982000002638,149.0
1,1,0.0,3,3,43,445687486,cd_B_l0_0.1,3.4121081026074043,1.0097522999858484,149.0
1,1,0.0,3,3,43,445687486,cd_BOmega_l0_0.1,4.206054051302411,1.6769783000054304,149.0
1,1,0.0,3,3,43,445687486,cd_A_l0_0.2,8.412154155763021,1.3180018999846652,149.0
1,1,0.0,3,3,43,445687486,cd_B_l0_0.2,3.4121081026074043,1.0701292000012472,149.0
1,1,0.0,3,3,43,445687486,cd_BOmega_l0_0.2,4.206054051302411,1.1217043999931775,149.0
1,1,0.0,3,3,43,445687486,golem_ev,,30.382219699997222,
0,0,3.0,3,3,43,445687486,golem_nv,,24.946549899992533,
1,0,0.0,3,3,43,445687486,sp,,0.01703819999238476,
1,0,0.0,3,4,43,445687486,ges,,0.06992040001205169,
0,0,2.0,4,6,44,893121121,cd_A_l0_0.0,8.406635721364491,3.223009799985448,319.0
0,0,4.0,4,6,44,893121121,cd_B_l0_0.0,3.382557701766498,2.2407814000034705,289.0
0,0,2.0,4,6,44,893121121,cd_BOmega_l0_0.0,4.196503010340026,2.312200899992604,279.0
0,0,4.0,4,6,44,893121121,cd_A_l0_0.1,8.762921186973387,3.000691099994583,319.0
0,0,4.0,4,4,44,893121121,cd_B_l0_0.1,6.517523822147866,1.086734999989858,149.0
0,0,4.0,4,4,44,893121121,cd_BOmega_l0_0.1,5.75876191107278,1.3067930999968667,149.0
0,0,4.0,4,6,44,893121121,cd_A_l0_0.2,8.762921186973387,2.818935799994506,319.0
0,0,4.0,4,4,44,893121121,cd_B_l0_0.2,6.517523822147866,1.0385479000105988,149.0
0,0,4.0,4,4,44,893121121,cd_BOmega_l0_0.2,5.75876191107278,1.1405251000251155,149.0
0,0,3.0,4,8,44,893121121,golem_ev,,29.322402399993734,
0,0,5.0,4,7,44,893121121,golem_nv,,26.46972389999428,
1,0,0.0,4,4,44,893121121,sp,,0.02299319999292493,
0,0,0.0,4,6,44,893121121,ges,,0.09242440000525676,
1,1,0.0,3,3,45,677919011,cd_A_l0_0.0,8.199528859921902,1.2363869000109844,149.0
1,1,0.0,3,3,45,677919011,cd_B_l0_0.0,3.19946485151525,0.9367512999742758,149.0
1,1,0.0,3,3,45,677919011,cd_BOmega_l0_0.0,4.099732425756252,1.1361217999947257,149.0
1,1,0.0,3,3,45,677919011,cd_A_l0_0.1,8.200964108464731,1.3164684000075795,149.0
0,0,2.0,3,3,45,677919011,cd_B_l0_0.1,3.863576531616459,1.012830199993914,149.0
0,0,2.0,3,3,45,677919011,cd_BOmega_l0_0.1,4.4317882658069605,1.144135800015647,149.0
0,0,2.0,3,3,45,677919011,cd_A_l0_0.2,8.863576710548037,1.2999543999903835,149.0
0,0,2.0,3,3,45,677919011,cd_B_l0_0.2,3.863576531616459,1.0076247999968473,149.0
0,0,2.0,3,3,45,677919011,cd_BOmega_l0_0.2,4.4317882658069605,1.424872100003995,149.0
0,0,1.0,3,4,45,677919011,golem_ev,,30.291156899998896,
0,0,4.0,3,4,45,677919011,golem_nv,,26.049591799994232,
0,0,3.0,3,3,45,677919011,sp,,0.018286900012753904,
1,0,0.0,3,4,45,677919011,ges,,0.07735909998882562,
1,1,0.0,1,1,46,778383496,cd_A_l0_0.0,9.351910284341246,1.3808789000031538,149.0
1,1,0.0,1,1,46,778383496,cd_B_l0_0.0,4.351753667726904,1.095693500014022,149.0
1,1,0.0,1,1,46,778383496,cd_BOmega_l0_0.0,4.675876833862365,1.1452275000046939,149.0
1,1,0.0,1,1,46,778383496,cd_A_l0_0.1,9.353050303200067,1.3766956999897957,149.0
1,1,0.0,1,1,46,778383496,cd_B_l0_0.1,4.352894476385272,1.194863600016106,149.0
1,1,0.0,1,1,46,778383496,cd_BOmega_l0_0.1,4.6764472381915505,1.250847099989187,149.0
1,1,0.0,1,1,46,778383496,cd_A_l0_0.2,9.353050303200067,1.5498535000078846,149.0
1,1,0.0,1,1,46,778383496,cd_B_l0_0.2,4.352894476385272,1.1938820999930613,149.0
1,1,0.0,1,1,46,778383496,cd_BOmega_l0_0.2,4.6764472381915505,1.330715499992948,149.0
1,1,0.0,1,1,46,778383496,golem_ev,,28.313584999996237,
1,0,0.0,1,1,46,778383496,golem_nv,,23.53964299999643,
1,1,0.0,1,1,46,778383496,sp,,0.022182300017448142,
